question,label
"Choose the correct option: Question: For security reasons, you accept the performance and memory overhead introduced by common sanitizers and deploy them in your user-facing production server software. Assuming that all memory safety bugs in your software are detected by the sanitizers, which of the following properties do the sanitizers provide to your code? Options: A) Confidentiality of the program data B) Integrity of the program data C) Availability of the program D) Accountability of accesses to the program",1
Which is the best position to sit in for studying?,2
What large predators still live in Europe?,2
"Choose the correct option: Question: Consider the loss function $L: \R^d o \R$, $L(\wv) = rac{eta}{2}\|\wv\|^2$, where $eta > 0$ is a constant. We run gradient descent on $L$ with a stepsize $\gamma > 0$ starting from some $\wv_0 eq 0$. Which of the statements below is true? Options: A) Gradient descent converges to the global minimum for any stepsize $\\gamma > 0$. B) Gradient descent with stepsize $\\gamma = \x0crac{2}{\x08eta}$ produces iterates that diverge to infinity ($\\|\\wv_t\\| \to \\infty$ as $t\to \\infty$). C) Gradient descent converges in two steps for $\\gamma = \x0crac{1}{\x08eta}$ (i.e., $\\wv_2$ is the \textbf{first} iterate attaining the global minimum of $L$). D) Gradient descent converges to the global minimum for any stepsize in the interval $\\gamma \\in \x08ig( 0, \x0crac{2}{\x08eta}\x08ig)$.",1
"Read the following passage and answer the questions:

Nowadays, Chinese love to consume TV shows, particularly American TV shows. Some shows have become especially popular for certain reasons. When you meet Chinese people, try to mention these shows to strike up a conversation with them, as it is likely that they are fans of these shows. 1. The Big Bang Theory Talk to any young Chinese person, and chances are that they are crazy about the lives of Sheldon, Raj, Howard, and Leonard. Many viewers describe themselves as in love with Sheldon, and they appreciate the science jokes and content on the show. People admire the young geniuses on the show and the large amount of funny jokes, but also recognizes the show's message that being smart isn't everything in life. The university lifestyle _ on the show and the friendships and witty arguments between the main characters are especially attractive to Chinese audiences. 2. House of Cards China is ridding itself of corruption today. It's no surprise, then, that a thrilling and brilliant drama about political corruption currently catches on in China. China is the top country where the show is being wildly pirated on Chinese websites. The Chinese government has also featured prominently on the show. Even high-ranking Chinese political officials have been known to watch religiously this show and keep up with the exploits of Frank Underwood. Some Chinese politicians consider Underwood as a role model, fans create special videos to honor the show, and many viewers like to learn about American politics and society from the show, even though what they learn from the show may not be totally accurate. It's interesting to wonder what a Chinese version of this show would be like. 3. Gossip Girl China has become much wealthier in the last several decades, and people across the world always like to observe rich people's lives and imagine themselves being rich as well. Like the Chinese movie series Tiny Times, Gossip Girl rose to fame in China because Chinese viewers enjoyed watching the lives of rich Westerners and living wealthily through the characters. Many Chinese fans also admired the romance between Chuck and Blair, and strongly supported them getting married. The show is full of passionate love affairs, pleasant young people, and brilliant drama that fascinated Chinese audiences. 4. Two Broke Girls Many young Chinese viewers like following the struggles of Max and Caroline as they attempt to earn money and build their own cupcake business. This show has become extremely popular in China and is frequently downloaded online. One reason why this sitcom has been successful in China is that for many Chinese who are young like Max and Caroline, they must deal with the same problems in life. Finding work and earning enough money to join the middle class is difficult for many Chinese people today. The Chinese TV show WoJu shows a family working to save money for an apartment and dealing with many situations caused by poverty, wealth, and greed. Young Chinese work extremely hard to earn enough money to buy cars, homes, and find someone to marry, and they can easily sympathize with characters living in poverty and working towards similar goals.

Question 1: Para 1 suggests that   _  .
Options:
A) China has been open to America
B) American movie industry develops well
C) American shows are very popular in China
D) Chinese enjoy talking about American shows

Question 2: Viewers struggling for life probably sympathize with characters by watching   _  .
Options:
A) The Big Bang Theory
B) House of Cards
C) Gossip Girl
D) Two Broke Girls

Question 3: Which of the following is NOT right?
Options:
A) The Big Bang Theory tries to convey that being smart means everything.
B) House of Cards is pirated more in China than other countries.
C) Gossip Girl and Tiny Times have a similar theme.
D) Two Broke Girls tells about a story of struggling for a better life.",0
Choose the correct option: Question: Which of the following cryptographic primitives have a security level that is significantly lower than 80 bits? Options: A) Symmetric key encryption with a secret key of 82 bits. B) RSA signature scheme with a 1613-bit modulus. C) ElGamal cryptosystem over a subgroup $H\\subset\\mathbb{Z}_p^*$ with a 1613-bit prime $p$ and $|H|\\approx 2^{70}$. D) A hash function with the output of size 163 bits.,1
"Read the following passage and answer the questions:

18:00 Children's World 19:00 News 19:45 Around the World 20:20 Movie: A Nurse's Day 21:50 Message from the Market 22:20 Modern Arts 23:00 End CCTV4 18:30 Modern English 19:00 Women's Life 19:30 Culture and Life 20:45 Volleyball match: China-America 22:30 English News 22:50 English Movie: Gone with the world 00:30 End NTTV 18:30 NTTV News 19:00 Popular Songs 19:30 Animal World 20:20 American English Today 21:15 Science and Life 22:30 Sports News 23:00 End JSTV 18:40 English for Children 19:00 News fromCCTV-1 19:30 JS News 19:45 Football Match: China-Japan 21:30 TV-play: Story of a Spanish Artist (1) (2) 23:15 End

Question 1: A football fan can enjoy a football match on  _
Options:
A) JSTV
B) CCTV-1
C) NTTV
D) CCTV-4

Question 2: If you are interested in pop songs, you may choose  _
Options:
A) CCTV-1
B) NTTV
C) CCTV-4
D) JSTV

Question 3: The English news on CCTV-4 lasts  about  _   minutes.
Options:
A) 20
B) 25
C) 30
D) 40

Question 4: Which TV station has the most English programmes
Options:
A) JSTV
B) NTTV
C) CCTV-1
D) CCTV-4

Question 5: Which of the following is right?
Options:
A) Children can enjoy the Children's World on CCTV-4 at 18:30
B) NTTV ends at 00:30
C) You can see news on CCTV-1 and JSTV at the same time.
D) JS News is on CCTV-1",0
"Read the following passage and answer the questions:

Every culture in the world has marriage and wedding ceremonies . Usually marriages are between one woman(the bride) and one man ( the groom). However, in other parts of the world a man may have several wives, or, as in some areas of India, a wife may have more than one husband.. There are also many different kinds of wedding ceremonies practiced around the world. These ceremonies can be very short and simple, or very long and complicated. One of the largest and most expensive wedding ceremonies in recent times was held in Dubai in 1981. The couple tying the knot at this wedding were the son of Sheik ( a male Arab ruler) Rashid Bin Saeed Al Maktoum and Princess Salama. The wedding ceremony took seven days and cost $44 million. It was held in a large building which was specially built for the ceremony and looked like a stadium. The bride and groom needed a large place for their wedding because more than 20,000 guests were invited. The reasons why a man and woman get married also vary. Sometimes they marry because they are in love, sometimes they marry because someone they meet through a matchmaker, and sometimes they marry because their parents tell them that they must marry. One unusual example of an arranged marrige took place in Bangladesh in 1986. The groom was an eleven-month-old boy and the bride was a three-month-old girl. They were the youngest married couple ever. The parents of the bride and groom arranged the marriage as a way of ending a fight between the two families who had been arguing over a farm for twenty years. Both families thought they owned the farm, but no one knew exactly . The fight ended for good when the young boy married the young girl. By arranging this marriage, neither famlily was forced to lose face. The two families agreed to give the farm to the young people.

Question 1: What is the best title for this passage?
Options:
A) An Unusual Wedding Tradition
B) A Short History of Marriage
C) Common Western Wedding Trations.
D) Interesting Wedding Around the World

Question 2: Why did the families in Bangladesh make their children get married?
Options:
A) The children were in love
B) The families wanted to end the fight
C) The families wanted to buy a farm.
D) The bride's family wanted to sell their farm.

Question 3: What was strange about the wedding in Bangladesh ?
Options:
A) The bride and groom were young.
B) The wedding was on a farm
C) It was an arranged marriage.
D) More than 20,000 guests came to the wedding",0
"Read the following passage and answer the questions:

Officials say the islands of Tokelau in the South Pacific Ocean have become the world's first territory totally powered by the sun.The move is expected to save money and ease the environmental burden of depending on imported fossil fuels. Tokelau's three main atolls ,or islands,now have enough solar capacity to meet all of their electricity needs.Until now.Tokelau has been 100%dependent on diesel for producing electricity.That has burdened the country with heavy economic and environmental costs. The three atolls of Tokelau are about halfway between New Zealand and Hawaii and are administered by New Zealand. Each atoll received its own solar power grid system.New Zealand officials estimated the cost of the project to build the three solar grids at around seven million dollars.The last of the grids has been completed. It is estimated that oil imports make up to 30%of national income in some parts of the Pacific.The move to solar power could save Tokelau about one million dollars a year.Tokelau will now be able to spend more on social programs to help its citizens. Other South Pacific islands are attempting similar projects.The island nations of Samoa and Tuvalu are aiming to get all of their electricity from renewable sources by 2020.The Cook Islands plans to start moving to solar panels and wind turbines.And most houses in the South Pacific groups of islands will begin to use solar water heaters. East Timor's government has promised that no households in the capital,Dili,would be using firewood for cooking by 2015.It also says 50%of the country's electricity will come from renewable sources by the end of the decade. New Zealand Foreign Affairs Minister Murray McCully says the country will hold a Pacific energy summit in March this year.He said the meeting would build on the success of clean and affordable energy solutions for Tokelau,Tonga,and the Cook Islands.

Question 1: According to the text,_makes Tokelau develop renewable energy project.
Options:
A) the country's heavy economic and environmental burden
B) the country's abundant solar and wind sources
C) the country's excellent location in the Pacific
D) New Zealand's administration and strong support

Question 2: We can know Tokelau used to spend about  _  dollars on oil imports every year.
Options:
A) seven million
B) one million
C) three million
D) four million

Question 3: What can we learn from the text?
Options:
A) Some houses in Tokelau still lack solar capacity.
B) Tokelau has partly depended on fuel electricity.
C) Tokelau doesn't use imported diesel to produce electricity now.
D) Not every atoll has its own solar power grid system in Tokelau.

Question 4: All the island nations except  _  will get all of their electricity from renewable sources by 2020.
Options:
A) Samoa
B) Tuvalu
C) Tokelau
D) East Timor

Question 5: The text is mainly about  _  .
Options:
A) Tokelau's solar power project
B) South Pacific islands'renewable energy project
C) Tokelau's social programme to help its citizens
D) the development of solar water heaters",0
"(a) I have basic knowledge of C/C++. How can I get experience in C/C++ without working in a company?
(b) What is the most foul smelling thing you found when cleaning out a room or closet in your house or garage?
(c) Should I eat McDonald's or Burger King?
(d) in any way?
(e) Why do planes sometimes leave a vapour trail behind them and sometimes not?",3
"Choose the correct option: Question: In an x86 multiprocessor system with JOS, select all the correct options. Assume every Env has a single thread. Options: A) Two Envs could run on the same processor simultaneously. B) Two Envs could run on two different processors simultaneously. C) One Env could run on two different processors simultaneously. D) One Env could run on two different processors at different times.",1
Which is better Sibelius or finale?,2
"A. What are berthing facilities like on an Arleigh Burke-class destroyer?
B. What was Thomas Edison's educational background?
C. Having at 62, I have no pension. I haven’t payed enough in for old age pension and I am alone. What will I do? I work a few hours, have no savings, and live week to week. I live in Britain.",3
"Choose the correct option: Question: Tick the \textbf{false} assertion. In order to have zero-knowledge from $\Sigma$-protocols, we need to add the use of \ldots Options: A) \\ldots an ephemeral key $h$ and a Pedersen commitment. B) \\ldots a common reference string. C) \\ldots hash functions. D) \\ldots none of the above is necessary, zero-knowledge is already contained in $\\Sigma$-protocols.",1
"Answer multiple independent questions:

A. Why did Melinda Gates say choosing to divorce Bill was her 'lowest moment?
B. Can I get a seat in VIT Vellore for an integrated MSc in biotechnology if I get 90% in my boards?
C. If the Avengers Hulk fought King Kong, who would win?",3
"Read the following passage and answer the questions:

London, May 5, 2003 Emma Richards of Britain has become the first woman and the youngest person to finish the Around Alone, which is a round-the-world sailing race. The journey started in New York last September and went east around South Africa to New Zealand. It crossed the Pacific Ocean and went around South America, ending up yesterday in Rhode Island, the smallest state in America. In the end, the trip covered over 46,000 kilometres. The same sea route was taken in the past by many famous travelers who wanted to learn about the world. Emma, a 1996 graduate of the University of Glasgow, finished the race at the age of twenty-eight. The race requires competitors to sail alone. Emma said that actually it was very difficult to be all by herself for such a long time even though she's really into sailing. Her worst moment was when she had to climb the high mast in a bad storm to fix some broken parts. She sailed hundreds of kilometres away from land and the wind was blowing very hard. Only her strong willpower kept her going to make it all the way. These days, Emma is happy to be home with her parents and sleep in a bed that stays still.

Question 1: Which one is NOT true?
Options:
A) Emma sailed alone around the world.
B) Emma made a new route for the sea travel.
C) Emma is the youngest person to finish the race.
D) Emma is the first woman to finish Around Alone.

Question 2: How long did the trip take?
Options:
A) About four months.
B) About six months.
C) About eight months.
D) About twelve months.

Question 3: What is the best way to explain Emma's success?
Options:
A) The other racers had many problems.
B) Her parents encouraged her to keep on.
C) She had strong willpower to make it to the end.
D) She had received a good education in a university.",0
Was Varys actually okay with assassinating Daenerys when Robert ordered it?,2
Choose the correct option: Question: The test loss of the 1-nearest neighbor classifier is always zero. Options: A) TRUE B) FALSE,1
What happens if the UK’s new customs declaration system for trade with the EU fails to work?,2
What is the proper swordsman’s stance with a sword during combat and how do you do it?,2
"Read the following passage and answer the questions:

People use their mouths for many things.They eat,talk,shout and sing.They smile and they kiss.In the English language,there are many expressions using the word ""mouth"". For example,if you say bad things about a person,the person might protest and say ""Do not bad mouth me."" Sometimes,people say something to a friend or family member that they later regret because it hurts that person.Or they tell the person something they were not supposed to tell.The speaker might say,""I really put my foot in my mouth this time."" If this should happen,the speaker might feel down in the mouth.In other words,he might feel sad for saying the wrong thing. Another situation is when someone falsely claims another person said something.The other person might protest,""I did not say that.Do not put words in my mouth."" Some people have lots of money because they were born into a very rich family.There is an expression for this,too.You might say such a person,""was born with a silver spoon in his mouth."" This rich person is the opposite of a person who lives from hand to mouth.This person is very poor and only has enough money for the most important things in life,like food. Parents might sometimes keep a child off sweet food as a form of punishment for saying bad things.For example,if a child says things she should not say to her parents,she might be described as a mouthy child.The parents might even tell the child to stop mouthing off. But enough of all this talk.I have been running my mouth long enough.

Question 1: What will the person say if he feels sorry for what he has said?
Options:
A) Do not bad mouth me.
B) Stop mouthing off.
C) Do not put words in my mouth.
D) I really put my foot in my mouth this time.

Question 2: If a person lives from hand to mouth,it implies that  _  .
Options:
A) he is badlyoff
B) he is hardworking
C) he has lots of money
D) he has enough to eat

Question 3: By saying""I have been running my mouth long enough"",the speaker means ""  _  "".
Options:
A) I have run a long way
B) I have talked too much
C) I have learned a lot
D) I have been a mouthy person

Question 4: What is mainly talked about in the text?
Options:
A) Expressions about the word ""mouth"".
B) Functions of the organ ""mouth"".
C) Opinions about ""mouthy people"".
D) Meanings of the word ""mouth"".",0
Why don't small civil jets use high bypass turbofans?,2
"Respond to each question:

a. What gender were the children who took the examination Both
b. What gender were the children who took the examination There were boys and girls
c. What gender were the children who took the examination Girls
d. What gender were the children who took the examination They were all girls
e. What gender were the children who took the examination Female
f. How is the weather of that Sunday afternoon Sunny
g. How is the weather of that Sunday afternoon Pleasant
h. How is the weather of that Sunday afternoon Stormy
i. How is the weather of that Sunday afternoon Wet",3
"Can you answer these?

a. How long from the time that the president was told a second plane hit the second tower, did it take for air sovereignty aircraft to be directed to battle station 2 minutes
b. How long from the time that the president was told a second plane hit the second tower, did it take for air sovereignty aircraft to be directed to battle station 44 minutes
c. How long from the time that the president was told a second plane hit the second tower, did it take for air sovereignty aircraft to be directed to battle station 12 minutes
d. How long from the time that the president was told a second plane hit the second tower, did it take for air sovereignty aircraft to be directed to battle station 64 minutes
e. How long from the time that the president was told a second plane hit the second tower, did it take for air sovereignty aircraft to be directed to battle station 48 minutes",3
"A) Why is there so little trash on the streets of Vancouver, British Columbia, relative to any other city, such as San Francisco?
B) Why do so many students in India study engineering? There seems to be a significantly larger portion of engineering students in India than in the US. Is the perception of engineering different? If so, why?
C) How many rap rhyme schemes are there?
D) Why don't people do their homework and study it out to realize Obama is a communist?",3
Why is the Basque language still endangered?,2
How can I get started in learning penetration testing and DDoS?,2
"Read the following passage and answer the questions:

Modern festival-goers who worry about ending up with a dead mobile phone battery after days stuck in a muddy field with no electric plug power points may now have a solution----power boots . Mobile phone company European Telco Orange has introduced a phone charging prototype---- a set of thermoelectric gumboots or Wellington boots with a ""power generation sole"" that changes heat from the wearer's feet into electrical power to charge battery-powered hand-helds. The boot was designed by Dave Pain, managing director at GotWind, a renewable energy company. Pain said the boot uses the Seebeck effect, in which a circuit made of two dissimilar metals conducts electricity if the two places where they connect are held at different temperatures. ""In the sole of the Wellington boot there's a thermocouple and if you apply heat to one side of the thermocouple and cold to the other side it produces an electrical charge,"" Pain said. ""That electrical charge we then pass through to a battery which you'll find in the heel of the boot for storage of the electrical power for later use to charge your mobile phone."" These thermocouples are connected electrically, forming an array of multiple thermocouples (thermopile). They are then sandwiched between two thin ceramic wafers. When the heat from the foot is applied on the top side of the ceramic wafer and cold is applied on the opposite side, from the cold of the ground, electricity is made. But the prototype boot does have one _ . You have to walk for 12 hours in the boots to make one hour's worth of charge.

Question 1: The passage is probably taken from   _   of a website.
Options:
A) the business book
B) the sports book
C) the science book
D) the health book

Question 2: The invention seems to be good news to those  _  .
Options:
A) who like traveling in the wild
B) who work at home
C) who study at school
D) who work at an office",0
Who are some of the greatest geniuses in physics from MIT?,2
"Choose the correct option: Question: Tick the \textbf{true} assertion. Let $X,Y$ be two random variables over the same probability space. Then, Options: A) $X$ is always independent from $Y$. B) $E(XY)=E(X)\\times E(Y)$, if $X$ and $Y$ are independent.",1
Choose the correct option: Question: Let $X$ be a plaintext and $Y$ its ciphertext. Which statement is \textbf{not} equivalent to the others? Options: A) the encyption scheme provides perfect secrecy B) only a quantum computer can retrieve $X$ given $Y$ C) $X$ and $Y$ are statistically independent random variables D) the conditionnal entropy of $X$ given $Y$ is equal to the entropy of $X$,1
"Read the following passage and answer the questions:

Strange things happen when you travel, because the earth is divided into twenty-four zones. The time difference between two zones is one hour. You can have days with more than twenty-four hours and days with fewer than twenty- four hours. You can have weeks with more than seven days and weeks with fewer than seven days. If you make a five-trip across the Atlantic Ocean , your ship come into a different time zone every day. As you come into each zone, the time changes one hour. If you travel west, you set your watch back. If you travel east, you set it ahead. Each day of your trip has either twenty-five or twenty-three hours. If you make a trip by ship across the Pacific Ocean , you cross the International Date Line. This is the point where a new day begins when you cross the line, you change one full day. If you travel east, today becomes yesterday, if you travel west it is tomorrow.

Question 1: Something interesting will happen to the time if you travel because_.
Options:
A) a day has always fewer than twenty-four hours
B) a day has always more than twenty- four hours
C) a day has more or fewer than twenty-four hours,
D) some time zones are large and some time zones are small

Question 2: The time difference between two time zones is_.
Options:
A) twenty-four hours
B) one hour
C) two hours
D) twenty-three hours

Question 3: If we cross the Atlantic Ocean, we_.
Options:
A) change one full day
B) set our watch back
C) set our watch ahead
D) set our watch back or ahead

Question 4: If we travel east across the International Date Line on July 5th, the date becomes July  _  .
Options:
A) 3rd
B) 4th
C) 5th
D) 6th

Question 5: Which of the following sentences is true?
Options:
A) If we travel around the world, we will get into trouble in telling the time.
B) If we travel west across the Atlantic Ocean, we will have twenty-three hours.
C) If we travel by ship across the Atlantic Ocean, we will cross the International Date Line.
D) If we travel across the Pacific Ocean, today becomes tomorrow.",0
How is data transmitted wirelessly?,2
"Solve:

A) Who were Reed Rothchild friends with before meeting Diggler Steven Adams
B) Who were Reed Rothchild friends with before meeting Diggler Diggler's mother and father
C) Who were Reed Rothchild friends with before meeting Diggler Jack Horner
D) Who were Reed Rothchild friends with before meeting Diggler Steven Samuel Adams",3
"Choose the correct option: Question: Which of the following statements are correct? Options: A) One iteration of standard SGD for SVM costs roughly $\\Theta(D)$, where $D$ is the dimension. B) Unions of convex sets are convex. C) Hinge loss (as in SVMs) is typically preferred over L2 loss (least squares loss) in classification tasks. D) In PCA, the first principal direction is the eigenvector of the data matrix $\\boldsymbol{X}$ with largest associated eigenvalue. E) MSE (mean squared error) is typically more sensitive to outliers than MAE (mean absolute error). F) One iteration of standard SGD for logistic regression costs roughly $\\Theta(N D)$, where $N$ is the number of samples and $D$ is the dimension.",1
"Read the following passage and answer the questions:

One day I walked down to get to my car, thinking about what I had to accomplish and scolding myself for being late for work, but surprisingly the car was nowhere to be found. This was at 8 a.m. in the morning. I made trips to all the towing places and police stations, all the time thinking that it was towed by cops .By around 10 a.m., the cops decided that it was actually stolen. After filing a report with them, I finally got to work thinking how my day was completely messed up. Later in the day I went to pick up a rental car at Enterprise only to realize that my license was missing, too, along with my car. I told the enterprise guy the whole story and he offered to take me to the closest DMV and get a duplicate license. 1 was totally shocked. I did not know why this complete stranger would want to take some time off his day to help me. He actually took me to DMV, got a duplicate and then rented me a car. I was upset the whole day because of the events happening to me but somehow this simple act of kindness from a complete stranger made it all worth it. It cheered me up and made me forget all the troubles of the day. I was so moved by this kind act that the next day I made sure someone else got a similar surprise. I took some smiley shaped chocolates and left them on some of my colleagues' desks. There is still a lot of goodness out there in the world. We just need to take the time to notice it. I hope that this story would inspire many others like me to do more acts of kindness.

Question 1: The moment the author found the car missing, he thought   _  .
Options:
A) it was stolen by a stranger
B) it was towed by the police
C) he placed it in a wrong place
D) he should rent another one

Question 2: We can infer that DMV is   _  .
Options:
A) an office for license
B) a towing place
C) a renting place
D) a parking lot

Question 3: Why did the author put some chocolates on his colleagues' desks?
Options:
A) His colleagues were fond of chocolates.
B) He wanted to thank his colleagues.
C) He was touched and hoped to cheer others.
D) He wanted to do his colleagues a favor.

Question 4: The author writes about his experience   _  .
Options:
A) to criticize the person stealing his cars
B) to praise the rental place at Enterprise
C) to tell us a surprising but moving story
D) to encourage people to do acts of kindness",0
"Read the following passage and answer the questions:

The deadly earthquake and tsunami that struck Japan on March 11 damaged two nuclear power stations. Officials are now working to prevent dangerous radiation from poisoning the air in the area surrounding the Fukushima Daiichi plant. The Japanese government has ordered people living within 12 and a half miles of the plant to , and asked those living 12 and a half to 20 miles away to stay indoors. Nuclear power plants create energy using a chemical reaction that produces large amounts of heat. Reactors in Japan have many long, thin rods, called fuel rods , which must be kept cool. If the reactor's fuel rods aren't cooled, the reaction can burn out of control. That's what happened at the two Japanese plants after the quake caused a power failure and the cooling systems malfunctioned . This overheating could cause radiation to escape and sicken many people. Japan's 54 nuclear reactors are built to withstand the many small or moderate earthquakes the country faces each year. But Friday's earthquake was one of the most severe earthquakes ever recorded. People exposed to unsafe levels of radiation have a higher than normal risk of getting cancer. The Japanese government has been distributing potassium iodide pills to people in the surrounding areas to protect those who may have come in contact with radiation from the power plant. The pills flood the body with healthy potassium iodide. The potassium iodide works to crowd out ""bad"" iodine in the body that may have been poisoned by radiation. On Tuesday morning, 750 workers left the Fukushima Daiichi plant. However, 50 workers stayed behind to use sweater to cool the fuel rods. These dedicated employees are risking their own lives to save many others. On Thursday, officials used helicopters, fire trucks, and water cannons to spray water on the reactors to cool the fuel rods. But it's not clear whether these efforts were successful. Officials are now working on a power line to restore electricity to the plant. They hope this will help restart the plant's cooling system and stop the fuel rods from leaking radiation.

Question 1: What can we learn from the text?
Options:
A) The local people are scared and ready to run away.
B) The earthquake led to many deaths and caused damage to roads.
C) The Japanese government has found a kind of pill that can treat cancer.
D) The two stations were damaged because their cooling systems didn't work.

Question 2: This text is most probably taken from    _    .
Options:
A) a research paper
B) a newspaper report
C) a class presentation
D) a chemistry textbook",0
Choose the correct option: Question: Which of the following elements belongs to $\mathbb{Z}_{78}^*$? Options: A) 46 B) 35 C) 21 D) 65,1
Choose the correct option: Question: What is the gradient of $\boldsymbol{x}^{\top} \boldsymbol{W}^{\top} \boldsymbol{W} \boldsymbol{x}$ with respect to $\boldsymbol{x}$ (written as a vector)? Options: A) $2 \\boldsymbol{W}^{\\top} \\boldsymbol{x}$ B) $2 \\boldsymbol{W}^{\\top} \\boldsymbol{W} \\boldsymbol{x}$ C) $2 \\boldsymbol{W} \\boldsymbol{W}^{\\top} \\boldsymbol{x}$ D) $2 \\boldsymbol{W}$ E) $2 \\boldsymbol{W} \\boldsymbol{x}$,1
Choose the correct option: Question: KEM \dots Options: A) stands for Keyless Encryption Mechanism. B) is a Korean encryption mechanism. C) is a symmetric-key algorithm. D) is a public-key algorithm.,1
"Read the following passage and answer the questions:

A group of graduates, successful in their careers, got together to visit their old university professor. Conversation soon turned into complaints about stress in work and life. Before offering his guests coffee, the professor went to the kitchen and returned with a large pot of coffee and a variety of cups--porcelain, plastic, glass, crystal, some plain looking and cheap, some exquisite and expensive--telling them to help themselves to the coffee. When all the students had a cup of coffee in hand, the professor said: ""If you noticed, all the nice looking expensive cups were taken up, leaving behind the plain and cheap ones. While it is normal for you to want only the best for yourselves, that is the source of your problems and stress. Be assured that the cup itself adds no quality to the coffee. In most cases it is just more expensive and in some cases even hides what we drink. What all of you really wanted was coffee, not the cup, but you consciously went for the best cups... And then you began eyeing each other's cups. Now consider this: Life is the coffee; the jobs, money and position in society are the cups. They are just tools to hold and contain Life, and the type of cup we have does not define, nor change the quality of life we live. Sometimes, by concentrating only on the cup, we fail to enjoy the coffee God has provided for us."" God brews the coffee, not the cups. Enjoy your coffee! ""The happiest people don't have the best of everything. They just make the best of everything. ""[Z Live simply. Love generously. Care deeply. Speak kindly. Leave the rest to God.

Question 1: Why did the professor offer his students coffee with varieties of cups?
Options:
A) To give his students many more choices.
B) To teach his students how to enjoy coffee.
C) To show the students his collection of cups.
D) To tell his students the right attitude to life.

Question 2: According to the professor, the happiest people are the ones who   _  .
Options:
A) get the best type of coffee cups
B) make the best of what they have
C) have a wide range of coffee cups
D) care about social status and wealth

Question 3: The best title for the passage would be   _  .
Options:
A) God's Coffee
B) The Pressure of Life
C) The Happiest People
D) Professor's Coffee Cups",0
"Read the following passage and answer the questions:

Visiting U.S. President George W. Bush said in Beijing Friday that both China and the United States should encourage bilateral contacts and exchanges to promote mutual understanding. ""It's important for our political leaders to come to China,"" said Bush, who gave a speech Friday morning at Qinghua University, one of the most prestigious universities in China. His working visit to China and discussions with Oinghua students ""help promote"" Sino-U.S. relations, Bush said in response to a student's question about what he would do to promote Sino-U.S. relations. ""Many people in my country are very interested in China,"" he said, adding that these Americans have learned more about China's culture and the Chinese people. He said that he would keep encouraging such contacts and exchanges between the two countries. Bush said that he would describe back home what he has seen here and that China as a great nation not only has a ""great history"" but also an ""unbelievably exciting future."" The president said that the 2008 Olympic Games would make a significant opportunity for the rest of the world to understand China, which enables more people to come to China and feel the modernization taking place, and many more people will see it on the television. Bush arrived in Beijing Thursday for a two-day working visit to China.

Question 1: Which of the sentence is NOT true?
Options:
A) Bush think bilateral contacts and mutual understanding will promote Sino-U.S. relations.
B) Many Americans are interested in China.
C) Bush and the students of Qinghua discussed something about how to make China richer and stronger.
D) The 2008's Olympic Games is a great change for China been known by the world.

Question 2: Many Americans are interested in China because   _  .
Options:
A) they want to come here to take part in the 2008 Olympic Games
B) they have learned something of China and they want to learn more
C) China has been taking place great change
D) China has a ""great history"" and ""unbelievably exciting future""

Question 3: The narrator  of the passage was most probably   _  .
Options:
A) a reporter
B) a psychologist
C) a politician
D) a sociologist",0
How often does the team that drafts the number one pick in the NFL fail that pick by mismanagement and lack of personal and coaching support?,2
What's your single best piece of advice for anyone?,2
"Do the following:

A. If ""Solo: A Star Wars Story"" was made on a budget of $275 million, then gained $393 million worldwide, why is it considered a box-office failure? If somebody gave me $118 million, I wouldn't sneer and say, ""That's not enough.""
B. Why do Glocks and Hi-Points look like they are rudimentary, and made for people who just want to say they own a gun?
C. Would Hillary Clinton have made a better President than Donald J Trump?
D. What is your opinion on Facebook trying to buy major shares of Reliance Jio?
E. What happens if a person who orders pizza takes the pizza and refuses to pay?",3
What are the differences between a wireless and a wired connection?,2
"Is it necessary to graduate from an Ivy League college to get a job at Microsoft, Google, or is an accredited degree enough?",2
"Isn't the most unique thing about cats is that they can be totally aloof about and cool to current events that ""set us humans on fire""?",2
"Choose the correct option: Question: When constructing a word embedding, negative samples are: Options: A) Word - context word combinations that are not occurring in the document collection B) Context words that are not part of the vocabulary of the document collection C) All less frequent words that do not occur in the context of a given word D) Only words that never appear as context word",1
